Dibio	2.77023707113
rafeiras	1.84682471408
rasoamento_	2.77023707113
obrigaria	1.84682471408
emancipa	3.69364942817
Successo_	1.84682471408
desbalisadas	1.84682471408
exhumado	1.84682471408
impotente	4.61706178521
Caes	2.77023707113
accidentada	1.84682471408
prazo	9.23412357042
Moreira	4.61706178521
azedavam	1.84682471408
purpurinas	3.69364942817
farão	3.69364942817
Morrerás	1.84682471408
igual	21.238484212
Olympico	1.84682471408
acclamaram	2.77023707113
_Diario	4.61706178521
Caem	1.84682471408
desobedeceres	1.84682471408
gastara	1.84682471408
despoticas	1.84682471408
vesuvios	1.84682471408
chinó	15.6980100697
baterá	1.84682471408
Valle	3.69364942817
dictado	5.54047414225
desegual	2.77023707113
Azurara	1.84682471408
capoeira	5.54047414225
prezavam	1.84682471408
Livraria	5.54047414225
zelosos	2.77023707113
grangeára	1.84682471408
amphiguris	1.84682471408
babozeiras	1.84682471408
pulvereo	1.84682471408
stirpe	2.77023707113
condessa	25.8555459972
fabrilia	1.84682471408
virtuosos	9.23412357042
jazigo	8.31071121338
inganchada	1.84682471408
Cahiu	8.31071121338
espartilhados	1.84682471408
despedace	1.84682471408
candeia	7.38729885634
tympanico	1.84682471408
petrificou	1.84682471408
Passando	2.77023707113
virtuosa	40.6301437099
Recebendo	2.77023707113
receavam	2.77023707113
dirigir	11.0809482845
cossoletes	1.84682471408
templarios	1.84682471408
transformára	1.84682471408
claviculas	2.77023707113
posesse	1.84682471408
atavio	1.84682471408
apresentante	7.38729885634
folganças	2.77023707113
inefficacia	2.77023707113
enfeitára	2.77023707113
derrotada	1.84682471408
_formulada	1.84682471408
embranquecido	1.84682471408
presentirem	1.84682471408
flagelava	1.84682471408
apressou	5.54047414225
dialogo	56.3281537796
saudava	2.77023707113
indeferidos	1.84682471408
Vacilla	2.77023707113
Horeb	1.84682471408
anteciparam	1.84682471408
Falas	1.84682471408
_sibmol_	1.84682471408
dirigindo	4.61706178521
alludindo	2.77023707113
linho	8.31071121338
administrativos	1.84682471408
_Luiz	3.69364942817
Constituição	1.84682471408
moderada	3.69364942817
linha	29.5491954254
volubilidade	1.84682471408
mestres	18.4682471408
Muro	1.84682471408
portarias	2.77023707113
